transaction_id,user_id,merchant_id,amount,payment_method,device_type,is_new_device,previous_failed_txns,txn_count_10min,avg_user_transaction_amount,location_change,merchant_risk_score,account_age_days,hour_of_day,is_weekend,international_transaction,fraud
TXN0004844,USR00693,MER0422,1553.73,Card,Android,0,1,3,1392.25,0,0.0106,690,5,0,0,0
TXN0004845,USR02629,MER0264,3113.62,Wallet,Android,0,0,1,2701.82,0,0.1989,88,9,0,0,0
TXN0004846,USR02679,MER0328,1618.17,NetBanking,iOS,0,1,2,2404.1,0,0.3356,299,18,0,0,1
TXN0004847,USR02933,MER0327,5324.7,Wallet,iOS,0,0,1,1294.68,0,0.1288,815,19,0,0,0
TXN0004848,USR00340,MER0484,2114.52,UPI,Android,0,0,2,1631.33,0,0.2835,773,9,1,0,0
TXN0004849,USR00537,MER0074,4502.04,Card,Web,0,1,1,2100.17,0,0.2063,484,8,0,0,0
TXN0004850,USR03151,MER0172,1131.08,UPI,Web,1,1,1,3392.76,0,0.8731,1407,8,0,0,0
TXN0004851,USR03251,MER0155,559.98,Card,iOS,0,1,3,1690.17,0,0.8519,756,8,0,1,0
TXN0004852,USR02540,MER0276,8363.5,Wallet,Android,0,1,3,6313.13,1,0.1531,757,7,1,0,0
TXN0004853,USR00372,MER0264,9117.31,UPI,Android,0,0,1,2521.06,1,0.1965,594,8,0,0,0
TXN0004854,USR00241,MER0396,1119.17,Card,iOS,1,1,1,2434.51,0,0.2642,1271,17,0,0,0
TXN0004855,USR00195,MER0281,1850.94,Card,Android,0,0,2,1754.99,0,0.3841,2564,9,1,0,0
TXN0004856,USR02422,MER0117,1421.04,UPI,Android,0,1,12,3635.17,0,0.0649,635,9,0,0,0
TXN0004857,USR02961,MER0283,642.61,Card,iOS,0,2,1,1133.37,0,0.1523,87,11,0,0,0
TXN0004858,USR02211,MER0483,7158.52,UPI,Android,0,1,2,1018.84,0,0.161,641,16,0,0,0
TXN0004859,USR00918,MER0290,821.3,Card,Android,0,8,1,1230.99,1,0.1213,554,15,1,0,0
TXN0004860,USR02651,MER0297,400.07,UPI,Android,0,2,2,1076.66,0,0.3185,365,22,0,0,0
TXN0004861,USR00207,MER0088,3880.78,Wallet,Android,0,0,1,10613.62,0,0.0856,684,17,0,0,0
TXN0004862,USR02899,MER0004,1295.07,UPI,Android,0,0,1,5293.55,0,0.0921,879,9,1,0,0
TXN0004863,USR03122,MER0105,2948.23,Card,Web,0,1,4,2199.13,1,0.2708,79,8,0,0,1
TXN0004864,USR02515,MER0013,2443.57,Card,Android,0,1,1,1670.63,0,0.4682,515,11,1,0,0
TXN0004865,USR03078,MER0227,691.47,UPI,Android,0,3,1,474.46,0,0.0757,264,23,1,0,0
TXN0004866,USR02052,MER0442,2070.01,Card,Android,0,0,1,4187.73,0,0.3078,792,17,0,0,0
TXN0004867,USR01640,MER0224,4871.75,Wallet,Android,0,2,2,2482.26,0,0.9341,720,9,0,0,0
TXN0004868,USR01129,MER0323,5721.91,UPI,Android,0,0,3,3616.2,1,0.2105,709,7,1,0,0
TXN0004869,USR03226,MER0428,1042.73,Card,Android,0,0,2,1090.45,0,0.0345,910,8,0,0,0
TXN0004870,USR02441,MER0382,1895.32,UPI,Web,0,0,1,2230.68,0,0.2867,2260,21,0,0,0
TXN0004871,USR00667,MER0326,1936.79,Card,Web,0,2,5,3249.15,0,0.3202,119,15,0,0,0
TXN0004872,USR03350,MER0393,1822.42,Wallet,Android,0,2,3,1668.31,0,0.273,987,12,0,0,0
TXN0004873,USR00208,MER0141,6119.13,Card,Android,0,0,6,2007.72,0,0.6362,585,20,1,0,0
TXN0004874,USR02057,MER0211,21599.63,UPI,iOS,0,0,1,10008.35,0,0.476,1264,18,0,0,0
TXN0004875,USR00667,MER0200,2570.04,UPI,iOS,0,5,2,3249.15,0,0.1554,622,21,0,0,0
TXN0004876,USR02326,MER0400,2177.17,Card,Android,0,3,1,1553.05,0,0.1968,3650,8,0,0,0
TXN0004877,USR01445,MER0205,1082.47,UPI,Web,0,1,3,2515.01,0,0.7283,487,14,1,0,0
TXN0004878,USR01530,MER0469,3245.53,Card,Android,0,1,1,2017.04,0,0.1764,77,10,0,0,0
TXN0004879,USR02351,MER0094,263.03,Card,Web,0,0,2,502.95,0,0.0783,1742,17,0,0,0
TXN0004880,USR02647,MER0087,1373.44,Wallet,Web,0,2,1,878.39,0,0.1852,1466,17,1,0,0
TXN0004881,USR01331,MER0359,29357.29,UPI,Web,0,0,1,3639.36,0,0.0902,673,16,1,0,0
TXN0004882,USR03492,MER0383,1450.05,Card,Android,0,0,2,2297.93,0,0.0202,1535,16,0,0,0
TXN0004883,USR01745,MER0340,20023.42,UPI,Android,1,1,2,2566.35,0,0.5186,1749,9,1,0,1
TXN0004884,USR00562,MER0154,2580.33,UPI,Android,0,0,2,1905.34,0,0.254,763,13,0,0,0
TXN0004885,USR00023,MER0005,2041.71,Card,iOS,0,0,1,3682.23,0,0.0968,355,14,1,0,0
TXN0004886,USR00709,MER0161,1464.38,Card,Android,0,0,2,2729.62,0,0.4041,590,21,1,1,1
TXN0004887,USR02419,MER0234,18570.39,UPI,Android,0,0,2,3556.58,0,0.4282,274,7,0,0,0
TXN0004888,USR01889,MER0207,5550.9,Wallet,Android,0,1,1,4091.89,1,0.1829,232,11,1,0,0
TXN0004889,USR01183,MER0462,1044.86,UPI,Android,1,0,6,1651.22,0,0.3793,454,22,0,0,0
TXN0004890,USR01685,MER0432,1564.34,UPI,Web,0,0,1,1904.0,0,0.1188,358,5,0,0,0
TXN0004891,USR02934,MER0388,2548.4,UPI,Web,1,1,1,1964.64,0,0.2391,1385,21,0,0,0
TXN0004892,USR02001,MER0012,1199.67,UPI,Android,0,0,1,1269.12,0,0.3763,217,2,0,0,0
TXN0004893,USR00204,MER0064,3194.75,UPI,Android,0,1,2,2618.13,0,0.1804,1481,0,0,0,0
TXN0004894,USR00172,MER0217,5969.51,Card,iOS,0,0,1,1750.09,0,0.7682,865,19,0,0,0
TXN0004895,USR01688,MER0311,606.54,Card,Android,0,0,2,1436.42,0,0.4824,48,18,0,0,0
TXN0004896,USR01415,MER0341,3519.79,UPI,Android,0,0,2,2326.27,0,0.1999,262,16,0,0,0
TXN0004897,USR02977,MER0149,1183.8,Card,Android,0,0,2,1311.56,0,0.1739,371,18,0,0,0
TXN0004898,USR02041,MER0056,2171.68,UPI,Android,0,1,2,3270.08,1,0.2202,1350,2,0,0,0
TXN0004899,USR02650,MER0165,4338.41,UPI,Android,0,0,2,2107.59,0,0.1668,513,7,1,0,0
TXN0004900,USR02049,MER0397,1550.32,Card,iOS,0,0,1,4667.81,0,0.085,132,15,0,0,0
TXN0004901,USR01209,MER0494,528.75,Wallet,Web,0,2,1,762.17,0,0.9186,1037,16,0,0,0
TXN0004902,USR02301,MER0471,2462.69,Wallet,Web,0,0,2,2202.49,0,0.1355,987,20,0,0,0
TXN0004903,USR02176,MER0297,4328.9,UPI,iOS,0,0,2,5026.9,0,0.3366,472,7,1,0,0
TXN0004904,USR02521,MER0046,520.39,UPI,Android,0,0,2,1449.01,0,0.2302,795,20,0,0,0
TXN0004905,USR00663,MER0484,400.76,Card,Web,0,0,1,1443.69,0,0.3013,242,20,0,0,0
TXN0004906,USR02246,MER0077,11070.73,Wallet,iOS,0,2,1,2898.66,0,0.4936,1123,11,0,0,1
TXN0004907,USR01000,MER0135,5584.94,UPI,Android,0,0,2,4206.81,0,0.1944,380,12,0,0,1
TXN0004908,USR02766,MER0488,3639.72,UPI,Android,0,0,2,3772.59,0,0.1383,1955,21,0,0,0
TXN0004909,USR02795,MER0252,6835.25,NetBanking,iOS,0,0,2,1479.22,0,0.1692,722,16,0,0,0
TXN0004910,USR02187,MER0099,4866.39,UPI,iOS,0,0,3,2450.93,0,0.2915,544,10,1,0,0
TXN0004911,USR03314,MER0252,2043.14,NetBanking,Android,1,1,1,600.86,0,0.1214,982,18,0,0,0
TXN0004912,USR01882,MER0040,545.21,Card,Android,0,0,1,1340.42,0,0.0716,634,21,0,0,0
TXN0004913,USR00088,MER0158,998.68,Card,Android,0,0,2,2522.37,0,0.1213,193,13,1,0,0
TXN0004914,USR02122,MER0477,8866.32,UPI,iOS,0,1,1,5977.28,0,0.0442,1378,10,1,0,0
TXN0004915,USR02722,MER0150,1571.39,Wallet,Android,0,0,1,1225.71,0,0.3511,727,13,0,0,0
TXN0004916,USR00355,MER0447,6919.35,UPI,Android,0,5,1,2958.15,0,0.9955,662,20,0,0,1
TXN0004917,USR00367,MER0272,555.86,UPI,Android,0,0,2,1890.68,0,0.5246,231,18,1,0,0
TXN0004918,USR00957,MER0328,2385.87,UPI,iOS,0,1,1,1511.3,0,0.3777,1045,23,1,0,0
TXN0004919,USR02955,MER0352,11470.84,UPI,Android,0,0,2,5915.26,0,0.2649,1032,6,0,0,0
TXN0004920,USR01846,MER0276,3789.11,Card,Android,0,1,2,2030.1,0,0.1245,1603,19,0,0,0
TXN0004921,USR03418,MER0018,4283.97,UPI,Web,0,0,1,6035.75,0,0.1091,885,23,0,0,0
TXN0004922,USR03056,MER0460,2350.49,Card,Android,0,1,2,1701.01,0,0.0655,888,9,0,0,0
TXN0004923,USR01942,MER0238,1188.15,Card,Android,1,0,2,2183.37,0,0.3742,1414,20,0,0,0
TXN0004924,USR02377,MER0328,551.44,Card,Android,0,1,2,715.84,0,0.3707,490,22,0,0,0
TXN0004925,USR01159,MER0277,2266.74,Card,iOS,0,0,2,5049.34,0,0.4027,2255,14,0,0,0
TXN0004926,USR00317,MER0330,3405.06,UPI,Android,1,1,5,6181.13,0,0.9867,216,0,0,0,0
TXN0004927,USR01396,MER0178,2521.85,Wallet,Android,0,0,1,3153.42,0,0.2791,1664,21,0,0,0
TXN0004928,USR02073,MER0422,1798.77,UPI,Android,0,0,1,2692.79,0,0.0274,267,22,0,1,0
TXN0004929,USR00638,MER0113,1340.41,Card,iOS,0,0,3,2433.43,0,0.8825,434,19,0,0,0
TXN0004930,USR00777,MER0327,911.63,Wallet,Android,0,0,1,2442.92,0,0.1162,865,10,1,0,0
TXN0004931,USR00053,MER0289,17052.1,Wallet,Android,0,0,1,4367.91,0,0.0,328,20,1,0,0
TXN0004932,USR02570,MER0252,673.57,UPI,iOS,0,1,2,1015.37,0,0.1353,658,10,1,1,0
TXN0004933,USR03149,MER0011,8461.61,UPI,iOS,0,6,1,7014.39,0,0.2097,800,20,0,0,0
TXN0004934,USR02897,MER0195,443.33,Wallet,iOS,0,0,9,1653.7,0,0.1893,629,15,0,0,0
TXN0004935,USR01330,MER0024,5173.2,Wallet,Android,1,2,1,2046.2,0,0.3383,322,19,1,0,0
TXN0004936,USR02078,MER0252,4512.75,Card,Web,0,0,4,4206.17,1,0.115,1101,18,0,0,0
TXN0004937,USR03363,MER0344,364.97,UPI,iOS,0,0,1,528.17,0,0.1416,671,14,0,0,0
TXN0004938,USR02070,MER0262,1972.8,UPI,iOS,0,5,2,2837.02,0,0.5042,124,14,1,0,0
TXN0004939,USR01036,MER0379,2137.05,NetBanking,Android,1,1,1,1201.36,0,0.0841,1812,16,0,0,0
TXN0004940,USR01186,MER0181,694.55,UPI,Android,0,0,3,6121.08,0,0.1044,218,13,1,0,0
TXN0004941,USR02545,MER0154,1379.74,Wallet,Android,0,0,3,2625.62,0,0.2533,413,9,0,0,0
TXN0004942,USR01562,MER0225,1348.82,UPI,iOS,0,0,1,1544.92,0,0.3898,304,1,0,0,0
TXN0004943,USR02931,MER0115,2232.93,Card,Android,0,0,2,2578.88,0,0.3453,1056,14,0,0,0
TXN0004944,USR03025,MER0401,5973.09,UPI,iOS,0,2,2,1034.01,0,0.2121,446,3,0,0,0
TXN0004945,USR00126,MER0405,3036.92,UPI,Android,0,1,2,4071.09,0,0.3496,662,14,1,0,0
TXN0004946,USR02532,MER0209,13703.99,UPI,iOS,0,0,3,7061.97,0,0.2698,368,6,0,0,0
TXN0004947,USR01295,MER0397,10499.53,Wallet,Android,0,2,1,2994.98,0,0.1085,487,10,0,0,0
TXN0004948,USR01820,MER0013,2573.88,Card,Android,0,0,1,1669.58,0,0.4262,226,16,0,0,0
TXN0004949,USR00927,MER0078,1042.73,Card,Android,0,0,3,1780.67,0,0.4181,1870,6,1,0,0
TXN0004950,USR01289,MER0142,905.59,NetBanking,Android,0,0,1,2400.48,0,0.518,334,16,0,0,0
TXN0004951,USR01157,MER0194,1921.3,UPI,iOS,0,1,1,1180.93,0,0.5699,329,15,0,0,0
TXN0004952,USR00177,MER0116,5771.38,Wallet,Android,0,0,9,1856.13,0,0.123,143,7,1,0,0
TXN0004953,USR02740,MER0257,1275.59,UPI,Android,0,1,2,905.12,0,0.2359,296,12,0,0,0
TXN0004954,USR00501,MER0397,2550.73,UPI,Android,0,0,2,1103.29,0,0.0879,317,7,0,0,0
TXN0004955,USR01316,MER0229,16168.43,Card,Android,0,6,1,2629.67,0,0.6234,914,7,0,0,1
TXN0004956,USR00676,MER0225,1210.46,NetBanking,Android,0,0,1,696.34,0,0.3518,89,21,1,0,0
TXN0004957,USR00563,MER0030,1178.29,Card,Web,0,0,1,2736.05,1,0.2326,274,10,0,0,0
TXN0004958,USR01307,MER0141,1013.98,UPI,Android,0,0,4,1027.49,0,0.6224,1031,14,0,0,0
TXN0004959,USR03216,MER0404,23616.66,NetBanking,iOS,0,0,1,1351.54,0,0.3733,755,13,0,0,1
TXN0004960,USR03305,MER0406,1520.38,Wallet,Android,0,0,3,1911.87,0,0.3121,1203,15,0,0,0
TXN0004961,USR01336,MER0053,4226.57,Card,Android,0,1,1,1502.73,0,0.0577,335,6,0,0,0
TXN0004962,USR01769,MER0010,4419.09,Card,Android,1,2,2,4875.05,0,0.3897,168,9,0,0,0
TXN0004963,USR03450,MER0416,22641.1,UPI,Android,0,1,3,3417.01,0,0.2679,81,8,1,0,0
TXN0004964,USR00822,MER0088,2126.08,UPI,Android,0,0,2,2877.19,0,0.1845,761,20,0,0,0
TXN0004965,USR03307,MER0288,2249.3,Card,Android,0,0,2,2108.03,0,0.232,389,8,1,0,0
TXN0004966,USR00371,MER0414,859.82,UPI,iOS,0,0,2,775.7,0,0.2776,1130,13,0,0,0
TXN0004967,USR00791,MER0394,722.68,Card,Android,0,0,2,2419.01,0,0.9451,1406,8,1,0,0
TXN0004968,USR01185,MER0276,481.68,Card,Android,0,1,1,695.92,0,0.153,564,11,1,0,0
TXN0004969,USR00130,MER0189,1027.56,Card,Android,0,0,2,2625.04,0,0.2398,495,17,1,0,0
TXN0004970,USR02856,MER0387,3097.89,Wallet,Web,0,0,1,4365.97,0,0.8224,959,1,0,0,0
TXN0004971,USR02994,MER0348,1182.56,UPI,Android,0,1,3,2203.83,0,0.1903,1216,12,0,0,0
TXN0004972,USR01342,MER0420,2465.44,UPI,Android,0,0,2,1250.89,1,0.1807,1939,14,0,1,0
TXN0004973,USR02928,MER0257,3700.35,UPI,Android,0,1,1,1861.87,0,0.2218,555,19,0,0,0
TXN0004974,USR02704,MER0471,3525.18,UPI,Web,1,0,1,2475.69,0,0.1801,799,21,0,1,0
TXN0004975,USR02805,MER0385,889.96,UPI,iOS,0,0,2,2330.6,0,0.1559,724,7,1,0,0
TXN0004976,USR02810,MER0032,3378.98,UPI,Android,0,0,5,3812.29,0,0.5526,954,18,0,0,0
TXN0004977,USR02008,MER0147,2663.33,UPI,Android,1,0,1,7385.77,0,0.1961,912,8,0,0,0
TXN0004978,USR00388,MER0400,870.17,UPI,iOS,0,1,1,1017.13,0,0.2305,1534,20,0,0,0
TXN0004979,USR03233,MER0059,1753.14,NetBanking,Web,0,1,2,1156.34,0,0.3591,661,11,1,0,0
TXN0004980,USR02131,MER0355,6810.22,UPI,Android,0,0,2,3504.72,0,0.0587,712,11,0,0,0
TXN0004981,USR03155,MER0171,1551.3,UPI,Android,0,1,2,1160.26,0,0.1832,906,10,0,0,0
TXN0004982,USR03357,MER0104,6064.71,Wallet,Android,1,0,12,2576.39,0,0.0697,219,12,1,0,0
TXN0004983,USR00656,MER0270,1379.92,UPI,Android,0,0,1,1203.22,0,0.3795,551,22,0,0,0
TXN0004984,USR01408,MER0466,1945.21,Card,Android,0,0,1,2419.43,0,0.3484,665,23,0,0,0
TXN0004985,USR00674,MER0449,2376.91,Card,Android,0,1,1,1332.11,0,0.0175,1061,9,0,1,0
TXN0004986,USR00179,MER0203,4205.61,Card,Android,0,0,1,2301.95,0,0.228,749,8,0,0,0
TXN0004987,USR03383,MER0002,5147.37,UPI,iOS,0,1,1,7892.31,0,0.3484,80,8,0,0,0
TXN0004988,USR03232,MER0444,4302.57,UPI,Android,0,0,3,3443.0,0,0.1394,350,15,0,0,0
TXN0004989,USR03262,MER0449,3016.34,NetBanking,Android,0,0,3,3919.44,0,0.0109,432,12,0,0,0
TXN0004990,USR03093,MER0303,324.55,Wallet,Web,0,0,2,1449.02,0,0.1996,1156,19,1,0,0
TXN0004991,USR02271,MER0315,2141.35,Card,Android,0,8,2,1639.78,0,0.1074,1058,9,1,0,0
TXN0004992,USR01828,MER0264,1041.83,UPI,Android,1,1,1,2781.63,0,0.194,126,22,0,0,0
TXN0004993,USR03471,MER0007,2273.26,UPI,Android,0,0,2,1886.82,0,0.1938,557,16,0,0,0
TXN0004994,USR01933,MER0080,615.06,Card,Android,0,2,2,1953.04,0,0.0232,563,10,1,0,0
TXN0004995,USR02249,MER0072,860.59,UPI,Android,0,0,1,1518.96,1,0.3351,950,9,0,0,0
TXN0004996,USR00742,MER0458,1209.79,NetBanking,Android,1,0,2,1737.84,0,0.6388,715,21,0,0,0
TXN0004997,USR02614,MER0025,4748.95,NetBanking,Android,0,1,1,2101.56,0,0.1102,1055,16,0,0,0
TXN0004998,USR02869,MER0279,988.55,UPI,Android,0,0,2,1525.94,0,0.2843,286,22,1,0,0
TXN0004999,USR02375,MER0182,967.71,UPI,Web,0,2,2,2205.96,1,0.5799,910,22,0,0,0
TXN0005000,USR01746,MER0004,2657.96,UPI,Android,0,1,2,2149.49,0,0.1153,820,19,1,0,0
TXN0005001,USR00693,MER0460,1132.81,UPI,Android,0,1,1,1392.25,0,0.0811,1277,10,0,0,0
TXN0005002,USR00119,MER0010,4189.46,UPI,Web,0,0,2,2492.7,0,0.2647,160,18,0,0,0
TXN0005003,USR02196,MER0428,548.08,Card,Android,0,0,2,1193.89,0,0.0345,668,19,1,1,0
TXN0005004,USR02391,MER0389,1735.66,Card,Android,0,0,1,1567.64,0,0.1025,1440,21,0,0,0
TXN0005005,USR02705,MER0397,12046.03,UPI,Android,0,2,1,2139.66,0,0.0723,1138,8,1,0,0
TXN0005006,USR03327,MER0081,3587.8,UPI,Android,0,2,1,4480.88,0,0.7915,1233,15,0,0,0
TXN0005007,USR01741,MER0441,1231.93,UPI,Web,0,0,1,1132.17,1,0.8525,663,16,1,0,0
TXN0005008,USR02903,MER0300,521.53,Card,Web,0,0,1,1812.96,0,0.182,2027,19,0,0,0
TXN0005009,USR02508,MER0201,878.94,NetBanking,iOS,0,0,4,1707.63,0,0.2263,788,13,0,0,0
TXN0005010,USR00971,MER0341,1710.73,UPI,Android,0,0,3,1291.65,0,0.2459,827,7,1,0,0
TXN0005011,USR02958,MER0171,2118.31,Wallet,Android,0,0,1,2823.97,0,0.1592,2028,1,0,0,0
TXN0005012,USR00187,MER0140,4732.31,UPI,Android,0,1,2,3196.39,0,0.6157,815,21,0,0,1
TXN0005013,USR02097,MER0145,1563.2,Card,Android,0,0,1,1210.19,0,0.1455,396,8,0,0,0
TXN0005014,USR03292,MER0285,415.06,UPI,Web,1,0,1,1127.11,0,0.1334,1318,7,0,0,0
TXN0005015,USR02307,MER0301,2804.38,UPI,Android,0,1,2,1419.3,0,0.4228,409,10,1,0,0
TXN0005016,USR03280,MER0121,449.53,UPI,Android,0,0,1,1156.25,0,0.3309,939,11,0,0,0
TXN0005017,USR00197,MER0123,1285.0,Wallet,Android,0,0,1,2343.17,0,0.3475,1181,11,0,0,0
TXN0005018,USR01864,MER0474,1202.05,UPI,iOS,0,1,3,1071.22,0,0.1122,313,1,1,0,0
TXN0005019,USR02733,MER0258,4249.05,UPI,iOS,0,1,3,1445.48,0,0.2551,437,13,0,0,0
TXN0005020,USR02249,MER0431,701.34,Card,Android,0,0,2,1518.96,0,0.1064,163,21,0,0,0
TXN0005021,USR03082,MER0166,3062.45,Card,iOS,0,1,1,2894.7,0,0.414,117,22,0,1,0
TXN0005022,USR01620,MER0145,3530.88,UPI,Android,0,0,2,3317.5,0,0.1557,973,18,0,0,0
TXN0005023,USR02390,MER0142,2704.23,UPI,iOS,0,0,2,1770.96,0,0.5111,436,16,0,0,0
TXN0005024,USR01470,MER0265,3923.39,Card,Android,0,2,2,1758.49,0,0.2465,346,8,0,0,0
TXN0005025,USR03053,MER0390,1113.64,UPI,Android,0,0,2,1566.06,0,0.2385,924,8,0,0,0
TXN0005026,USR00419,MER0251,27401.89,UPI,Android,0,0,2,3216.15,0,0.1629,384,21,0,0,0
TXN0005027,USR00890,MER0148,2789.67,UPI,Android,0,1,2,1125.35,0,0.1796,565,14,0,0,0
TXN0005028,USR00339,MER0481,6715.35,Card,iOS,0,3,3,1954.13,0,0.4144,940,21,0,0,1
TXN0005029,USR02458,MER0287,2189.2,NetBanking,Web,0,0,2,1603.44,0,0.0573,314,6,0,0,0
TXN0005030,USR00815,MER0198,2489.9,Card,Android,0,0,3,2337.05,0,0.168,483,21,0,0,0
TXN0005031,USR01110,MER0005,4335.31,Wallet,Android,0,0,1,6414.07,0,0.2133,357,17,0,0,0
TXN0005032,USR02929,MER0282,553.26,Card,Android,1,0,1,1662.88,0,0.0626,835,9,1,0,0
TXN0005033,USR01261,MER0311,846.68,UPI,Android,0,1,1,1087.29,0,0.4154,798,20,0,0,0
TXN0005034,USR00511,MER0465,1391.63,NetBanking,iOS,0,1,1,1349.31,0,0.2352,160,7,0,1,0
TXN0005035,USR00074,MER0116,14445.41,UPI,iOS,0,0,2,1793.89,0,0.1513,832,18,0,0,0
TXN0005036,USR00794,MER0082,1834.29,Wallet,Android,0,0,1,1253.95,0,0.1632,1242,8,0,0,0
TXN0005037,USR03202,MER0500,2217.96,UPI,Web,0,1,3,6643.2,0,0.1996,471,2,0,0,0
TXN0005038,USR01921,MER0276,1173.15,Card,Android,0,0,1,1405.96,0,0.1193,187,4,0,0,0
TXN0005039,USR03482,MER0014,4424.86,NetBanking,iOS,0,0,1,1106.28,0,0.2331,1299,7,1,0,0
TXN0005040,USR00753,MER0053,9430.56,Wallet,Web,0,0,1,4841.02,0,0.0574,1008,5,1,0,0
TXN0005041,USR01231,MER0238,4435.54,Wallet,Android,0,7,1,2992.15,0,0.3388,1258,7,0,0,0
TXN0005042,USR00572,MER0309,1809.98,Wallet,Android,0,1,1,1436.24,1,0.2011,287,4,0,1,0
TXN0005043,USR01395,MER0122,589.61,UPI,Web,0,0,2,806.39,0,0.219,75,11,0,0,0
TXN0005044,USR01972,MER0183,569.74,UPI,Android,0,0,2,2117.76,0,0.2066,1152,15,1,0,0
TXN0005045,USR02829,MER0369,3325.2,Card,iOS,0,0,3,2515.31,0,0.1704,543,15,1,0,0
TXN0005046,USR01289,MER0484,391.72,UPI,Android,0,1,1,2400.48,0,0.3155,597,13,1,0,0
TXN0005047,USR02701,MER0246,883.41,Card,iOS,0,0,1,1174.03,0,0.4044,967,13,0,0,0
TXN0005048,USR02192,MER0208,2969.49,UPI,Android,0,0,3,3129.98,0,0.3328,243,19,0,0,0
TXN0005049,USR01022,MER0181,547.97,Wallet,iOS,0,0,2,794.88,0,0.1044,510,18,1,0,0
TXN0005050,USR03193,MER0069,5974.78,Card,Android,0,0,3,1315.41,0,0.9827,334,20,0,0,0
TXN0005051,USR01520,MER0027,21485.4,UPI,Android,0,2,2,6072.96,0,0.0325,243,22,1,0,0
TXN0005052,USR00529,MER0417,8160.41,Card,Web,0,0,2,4078.26,0,0.1279,905,11,1,0,0
TXN0005053,USR03370,MER0019,654.07,Wallet,Android,0,0,3,1338.7,0,0.0751,180,7,0,0,0
TXN0005054,USR03198,MER0411,6196.46,Wallet,iOS,1,1,3,1633.23,0,0.1108,869,5,1,0,0
TXN0005055,USR00174,MER0124,6711.77,UPI,Android,0,1,2,4518.61,0,0.0374,521,13,1,0,0
TXN0005056,USR03159,MER0348,775.0,Card,Android,0,1,1,1605.33,0,0.206,827,2,1,0,0
TXN0005057,USR03316,MER0476,4665.84,UPI,Web,0,0,1,4790.87,0,0.2075,1532,10,0,0,0
TXN0005058,USR02902,MER0375,2789.72,Wallet,iOS,0,1,1,1470.74,0,0.4726,812,7,1,1,0
TXN0005059,USR00893,MER0365,857.87,Wallet,iOS,0,0,1,1388.04,0,0.1139,352,8,1,0,0
TXN0005060,USR02210,MER0133,2108.44,UPI,Android,0,0,1,2003.24,0,0.3075,279,8,0,0,0
TXN0005061,USR01884,MER0300,3756.97,UPI,Android,0,0,11,3144.8,0,0.2287,393,11,1,0,0
TXN0005062,USR02171,MER0322,1735.54,UPI,iOS,0,0,1,4030.67,0,0.4113,976,6,0,0,0
TXN0005063,USR02158,MER0213,4111.58,UPI,Android,0,1,2,5250.24,0,0.6457,1803,14,0,1,0
TXN0005064,USR02238,MER0020,855.6,UPI,Android,0,1,1,1882.08,0,0.5123,319,12,0,0,0
TXN0005065,USR01800,MER0457,6814.74,Wallet,Android,0,0,1,3833.0,0,0.1884,931,17,0,0,0
TXN0005066,USR02417,MER0099,1098.72,UPI,Web,0,2,1,2220.98,0,0.3144,721,13,0,0,0
TXN0005067,USR01844,MER0487,3284.09,Card,Web,0,0,1,2798.24,0,0.3029,593,9,1,0,0
TXN0005068,USR00058,MER0467,1084.93,Card,Android,0,0,1,3103.18,0,0.8095,423,21,1,0,0
TXN0005069,USR00124,MER0010,543.15,Card,Web,0,0,2,1291.38,1,0.323,524,8,0,0,1
TXN0005070,USR03354,MER0370,1720.05,UPI,Android,0,0,1,4234.69,0,0.3999,418,14,0,0,0
TXN0005071,USR03183,MER0318,803.98,Wallet,Web,0,0,1,1041.14,0,0.2816,539,17,0,0,0
TXN0005072,USR02050,MER0116,4629.41,Card,Android,0,0,2,4274.02,0,0.143,1263,22,0,0,0
TXN0005073,USR00612,MER0407,4270.4,UPI,Android,0,0,1,3452.45,0,0.1887,165,18,1,1,0
TXN0005074,USR02736,MER0056,555.1,UPI,Web,1,0,1,2090.5,0,0.2225,222,12,0,0,0
TXN0005075,USR00502,MER0125,1959.69,Wallet,Web,0,0,2,2326.13,0,0.3968,318,16,0,0,0
TXN0005076,USR01321,MER0475,5300.54,UPI,Android,0,0,2,9566.05,0,0.2383,2002,9,0,0,0
TXN0005077,USR01155,MER0372,3674.15,UPI,Android,0,0,2,2629.29,0,0.58,1255,15,0,0,0
TXN0005078,USR00044,MER0057,1210.64,UPI,iOS,0,0,2,1543.18,0,0.3568,422,13,0,0,0
TXN0005079,USR02825,MER0073,1717.16,NetBanking,Android,1,1,2,1913.38,0,0.2066,712,15,1,0,0
TXN0005080,USR01785,MER0129,1361.33,Card,Web,0,3,1,2446.91,0,0.4091,814,5,1,0,0
TXN0005081,USR01107,MER0036,12063.86,Wallet,Web,0,2,1,3663.68,0,0.1483,145,12,0,0,0
TXN0005082,USR01776,MER0092,666.95,UPI,Android,0,3,2,1766.73,0,0.1334,219,16,1,0,0
TXN0005083,USR00001,MER0286,1880.94,Wallet,Android,0,1,2,2636.83,0,0.265,538,16,0,0,0
TXN0005084,USR01530,MER0004,2073.21,UPI,Android,1,2,1,2017.04,0,0.1205,851,16,0,0,0
TXN0005085,USR01819,MER0144,1108.04,NetBanking,Web,1,0,2,1395.94,0,0.5899,596,11,0,0,0
TXN0005086,USR01190,MER0158,762.0,Card,iOS,0,0,3,1388.49,0,0.1167,739,15,0,0,0
